18:15:52.502 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\res\Timeline_LightSkin.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\res.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\TimelineEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\TimelineHelpers.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\TimelineSelection.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\TimelineUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Tooltip.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Trackhead.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\AnimationTrackKeyDataSource.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Control.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\AnimationTrackDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\ClipDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\InfiniteTrackDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\Layers\ClipsLayer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\Layers\ItemsLayer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\Layers\MarkersLayer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\Layers.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\TrackDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers\TrackItemsDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Drawers.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\IPropertyKeyDataSource.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\IRowGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ItemGui\ISelectable.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ItemGui\TimelineClipGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ItemGui\TimelineItemGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ItemGui\TimelineMarkerClusterGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ItemGui\TimelineMarkerGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ItemGui.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ManipulationsClips.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ManipulationsTimeline.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\ManipulationsTracks.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Manipulator.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\PickerUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Snapping\IAttractable.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Snapping\ISnappable.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Snapping\SnapEngine.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\Snapping.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TimelineClipHandle.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TimelineClipUnion.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TimelineDataSource.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TimelineDragging.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TimelineTreeView.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TimelineTreeViewGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackGui\InlineCurveEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackGui\TimelineGroupGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackGui\TimelineTrackBaseGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackGui\TimelineTrackErrorGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackGui\TimelineTrackGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackGui\TrackResizeHandle.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackGui.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview\TrackPropertyCurvesDataSource.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\treeview.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Undo\ApplyDefaultUndoAttribute.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Undo\UndoExtensions.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Undo\UndoScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Undo.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Unity.Timeline.Editor.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\UnityEditorInternals.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\AnimatedParameterCache.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\AnimatedParameterUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\AnimatedPropertyUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\BindingUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\BreadcrumbDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Clipboard.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\ClipModifier.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\ControlPlayableUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\CustomTrackDrawerAttribute.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\DisplayNameHelper.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\FileUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\FrameRateDisplayUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Graphics.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\KeyTraverser.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\MarkerModifier.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\ObjectExtension.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\ObjectReferenceField.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\PropertyCollector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Range.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\GUIColorOverride.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\GUIGroupScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\GUIMixedValueScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\GUIViewportScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\HorizontalScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\IndentLevelScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\LabelWidthScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes\PropertyScope.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\Scopes.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\SequenceSelectorNameFormater.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\SpacePartitioner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\StyleManager.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\StyleNormalColorOverride.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\TimeFormat.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\TimelineKeyboardNavigation.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\TimeReferenceUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\TrackModifier.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\TrackResourceCache.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities\TypeUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Utilities.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes\TimelineActiveMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes\TimelineAssetEditionMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes\TimelineDisabledMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes\TimelineInactiveMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes\TimelineMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes\TimelineReadOnlyMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes\TimeReferenceMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\Modes.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\OverlayDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\PlaybackScroller.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\SequenceContext.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\TimelineEditorWindow.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\TimelineMarkerHeaderGUI.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\TimelineNavigator.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:16:09.347 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Window\TimelinePlaybackControls.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
